Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Total_Spend,Channel_Purchases,Total_Purchases,Discount_Purchase_Rate,Spend_Per_Purchase,Customer_Tenure_Days,Customer_Tenure_Years,Dependents,Has_Children,Age,Age_Group,Income_Bracket,Recency_Group,Category_Breadth,Preferred_Channel,Is_High_Value,No_Purchase_Record,Customer_Segment
10446,1957,PhD,Married,82017.0,0,0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,1,0,729,16,17,0.058823529411764705,42.88235294117647,878,2.4,0,0,57,46-60,Very High Income,Warm,6,Store,0,0,General Customers
5524,1957,Graduation,Single,58138.0,0,0,2012-04-09,58,635,88,546,172,88,88,3,8,10,4,7,1,0,1617,22,25,0.12,64.68,971,2.7,0,0,57,46-60,High Income,Warm,6,Catalog,1,0,High-Value Active Catalog/Web
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,459,15,16,0.0625,28.6875,226,0.6,2,1,61,60+,High Income,Warm,6,Store,0,0,Family Customers
5186,1955,PhD,Married,58482.0,0,1,2014-12-03,59,576,7,115,19,7,7,2,7,4,9,6,0,0,731,20,22,0.09090909090909091,33.22727272727273,3,0.0,1,1,59,46-60,High Income,Warm,6,Store,0,0,Family Customers
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,20,4,5,0.2,4.0,323,0.9,1,1,38,31-45,Low Income,Warm,5,Store,0,0,Family Customers
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,823,20,22,0.09090909090909091,37.40909090909091,410,1.1,1,1,42,31-45,High Income,Warm,6,Store,0,0,Family Customers
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,64,5,7,0.2857142857142857,9.142857142857142,446,1.2,1,1,39,31-45,Low Income,Warm,6,Store,0,0,Bargain Hunters
2392,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,102,6,8,0.25,12.75,495,1.4,2,1,42,31-45,Mid Income,Warm,5,Web,0,0,Digital Shoppers
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,102,6,8,0.25,12.75,495,1.4,2,1,42,31-45,Mid Income,Warm,5,Web,0,0,Digital Shoppers
3673,1971,Graduation,Single,55239.0,0,1,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,779,23,26,0.11538461538461539,29.96153846153846,510,1.4,1,1,43,31-45,High Income,Warm,6,Store,0,0,Family Customers
1453,1943,PhD,Widow,57513.0,0,0,2013-06-07,59,735,40,183,52,20,30,2,9,3,13,6,0,0,1060,25,27,0.07407407407407407,39.25925925925926,547,1.5,0,0,71,60+,High Income,Warm,6,Store,1,0,General Customers
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,1169,25,27,0.07407407407407407,43.2962962962963,595,1.6,1,1,35,31-45,Very High Income,Warm,6,Store,1,0,Family Customers
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,1141,21,25,0.16,45.64,689,1.9,1,1,37,31-45,Very High Income,Warm,5,Store,1,0,Family Customers
387,1976,Basic,Married,7500.0,0,0,2012-11-13,59,6,16,11,11,1,16,1,2,0,3,8,0,0,61,5,6,0.16666666666666666,10.166666666666666,753,2.1,0,0,38,31-45,Low Income,Warm,6,Store,0,0,General Customers
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,1086,16,19,0.15789473684210525,57.1578947368421,781,2.1,1,1,43,31-45,Very High Income,Warm,3,Store,1,0,Family Customers
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,269,11,13,0.15384615384615385,20.692307692307693,784,2.1,0,0,37,31-45,Low Income,Warm,5,Web,0,0,Digital Shoppers
3434,1951,Graduation,Single,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,1336,18,19,0.05263157894736842,70.3157894736842,1,0.0,0,0,63,60+,Very High Income,Warm,6,Store,1,0,General Customers
5721,1956,PhD,Married,84117.0,0,0,2014-11-05,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1566,23,24,0.041666666666666664,65.25,31,0.1,0,0,58,46-60,Very High Income,Warm,6,Catalog,1,0,High-Value Active Catalog/Web
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,61,5,7,0.2857142857142857,8.714285714285714,251,0.7,2,1,56,46-60,Mid Income,Warm,6,Store,0,0,Bargain Hunters
5300,1973,Master,Married,38961.0,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,70,5,6,0.16666666666666666,11.666666666666666,341,0.9,1,1,41,31-45,Mid Income,Warm,5,Web,0,0,Digital Shoppers
10424,1968,Graduation,Single,75922.0,0,0,2013-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,1295,17,18,0.05555555555555555,71.94444444444444,450,1.2,0,0,46,46-60,Very High Income,Warm,6,Store,1,0,General Customers
11171,1965,Master,Married,56962.0,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,411,14,21,0.3333333333333333,19.571428571428573,391,1.1,3,1,49,46-60,High Income,Warm,6,Web,0,0,Digital Shoppers
1600,1965,Master,Married,56962.0,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,411,14,21,0.3333333333333333,19.571428571428573,391,1.1,3,1,49,46-60,High Income,Warm,6,Web,0,0,Digital Shoppers
7851,1949,Graduation,Widow,70165.0,0,0,2013-09-22,60,161,0,253,199,191,122,1,3,7,11,1,0,0,926,21,22,0.045454545454545456,42.09090909090909,440,1.2,0,0,65,60+,Very High Income,Warm,5,Store,0,0,General Customers
10701,1973,Graduation,Married,65308.0,0,0,2013-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1211,27,28,0.03571428571428571,43.25,392,1.1,0,0,41,31-45,High Income,Warm,5,Store,1,0,General Customers
891,1951,Master,Together,29298.0,1,1,2013-07-09,60,6,0,2,2,0,1,1,1,0,2,5,0,0,11,3,4,0.25,2.75,515,1.4,2,1,63,60+,Low Income,Warm,4,Store,0,0,Bargain Hunters
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,772,21,22,0.045454545454545456,35.09090909090909,473,1.3,2,1,47,46-60,High Income,Warm,6,Store,0,0,Family Customers
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,70,6,9,0.3333333333333333,7.777777777777778,506,1.4,2,1,62,60+,Low Income,Warm,6,Store,0,0,Bargain Hunters
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,1,0,1544,27,28,0.03571428571428571,55.142857142857146,592,1.6,0,0,24,18-30,Very High Income,Warm,6,Catalog,1,0,High-Value Active Catalog/Web
6292,1986,PhD,Married,82333.0,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,1,0,1822,17,18,0.05555555555555555,101.22222222222223,616,1.7,0,0,28,18-30,Very High Income,Warm,5,Store,1,0,General Customers
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,1,0,1429,20,21,0.047619047619047616,68.04761904761905,647,1.8,0,0,65,60+,Very High Income,Warm,6,Catalog,1,0,High-Value Active Catalog/Web
9576,1982,PhD,Together,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,159,8,11,0.2727272727272727,14.454545454545455,399,1.1,1,1,32,31-45,Low Income,Warm,6,Web,0,0,Digital Shoppers
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,764,20,23,0.13043478260869565,33.21739130434783,712,2.0,1,1,58,46-60,High Income,Warm,5,Store,0,0,Family Customers
10264,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,31,4,6,0.3333333333333333,5.166666666666667,787,2.2,1,1,35,31-45,Low Income,Warm,6,Store,0,0,Bargain Hunters
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,31,4,6,0.3333333333333333,5.166666666666667,787,2.2,1,1,35,31-45,Low Income,Warm,6,Store,0,0,Bargain Hunters
3202,1987,PhD,Married,51563.0,0,0,2012-01-10,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,1250,18,19,0.05263157894736842,65.78947368421052,1061,2.9,0,0,27,18-30,High Income,Warm,3,Store,1,0,General Customers
1103,1976,Master,Married,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,2053,18,20,0.1,102.65,798,2.2,1,1,38,31-45,Very High Income,Warm,5,Store,1,0,Family Customers
610,1953,PhD,Together,53593.0,1,1,2012-07-08,60,349,4,78,6,0,43,8,7,2,6,8,0,0,480,15,23,0.34782608695652173,20.869565217391305,881,2.4,2,1,61,60+,High Income,Warm,5,Web,0,0,Digital Shoppers
4480,1973,Master,Married,60432.0,0,1,2014-09-03,61,365,3,15,4,3,11,5,7,2,5,6,0,0,401,14,19,0.2631578947368421,21.105263157894736,94,0.3,1,1,41,31-45,High Income,Inactive,6,Web,0,0,Digital Shoppers
10660,1957,Master,Married,66726.0,1,1,2014-12-01,61,349,7,35,0,0,47,3,8,2,4,7,0,0,438,14,17,0.17647058823529413,25.764705882352942,5,0.0,2,1,57,46-60,High Income,Inactive,4,Web,0,0,Digital Shoppers
9353,1959,Graduation,Single,62450.0,0,1,2014-06-01,61,515,47,267,62,66,38,2,5,5,4,3,0,0,995,14,16,0.125,62.1875,188,0.5,1,1,55,46-60,High Income,Inactive,6,Web,0,0,Digital Shoppers
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,369,11,13,0.15384615384615385,28.384615384615383,354,1.0,1,1,39,31-45,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,19,3,4,0.25,4.75,446,1.2,1,1,42,31-45,Mid Income,Inactive,4,Store,0,0,Bargain Hunters
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,106,6,9,0.3333333333333333,11.777777777777779,517,1.4,3,1,55,46-60,Low Income,Inactive,5,Web,0,0,Digital Shoppers
5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,832,21,26,0.19230769230769232,32.0,526,1.4,1,1,48,46-60,High Income,Inactive,5,Web,0,0,Digital Shoppers
3174,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,1957,19,20,0.05,97.85,563,1.5,1,1,55,46-60,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,1957,19,20,0.05,97.85,563,1.5,1,1,55,46-60,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
2061,1955,Graduation,Married,50737.0,0,1,2013-11-05,61,78,0,11,0,0,10,1,2,0,4,6,0,0,99,6,7,0.14285714285714285,14.142857142857142,396,1.1,1,1,59,46-60,Mid Income,Inactive,3,Store,0,0,Family Customers
8477,1956,Graduation,Divorced,26150.0,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,28,4,5,0.2,5.6,398,1.1,3,1,58,46-60,Low Income,Inactive,6,Store,0,0,Family Customers
640,1951,Graduation,Married,57304.0,0,1,2013-11-03,61,356,80,329,138,17,106,2,7,6,10,5,0,0,1026,23,25,0.08,41.04,398,1.1,1,1,63,60+,High Income,Inactive,6,Store,0,0,Family Customers
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,1327,26,28,0.07142857142857142,47.392857142857146,657,1.8,1,1,63,60+,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
4093,1975,Master,Together,53253.0,1,1,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,436,12,19,0.3684210526315789,22.94736842105263,399,1.1,2,1,39,31-45,High Income,Inactive,6,Store,0,0,Bargain Hunters
8624,1958,Graduation,Married,81320.0,0,0,2013-06-02,61,183,33,493,59,103,57,1,4,3,10,2,0,0,928,17,18,0.05555555555555555,51.55555555555556,552,1.5,0,0,56,46-60,Very High Income,Inactive,6,Store,0,0,General Customers
2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,961,17,18,0.05555555555555555,53.388888888888886,721,2.0,0,0,22,18-30,Very High Income,Inactive,6,Store,0,0,General Customers
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,290,11,14,0.21428571428571427,20.714285714285715,737,2.0,1,1,40,31-45,Mid Income,Inactive,6,Store,0,0,Family Customers
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,1464,20,23,0.13043478260869565,63.65217391304348,740,2.0,1,1,44,31-45,High Income,Inactive,6,Web,1,0,High-Value At-Risk
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,1533,30,34,0.11764705882352941,45.088235294117645,744,2.0,1,1,44,31-45,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,18,3,4,0.25,4.5,829,2.3,1,1,35,31-45,Low Income,Inactive,5,Store,0,0,Bargain Hunters
7118,1957,Graduation,Married,73803.0,0,1,2012-01-08,61,833,80,363,52,26,174,2,9,5,6,6,1,0,1528,20,22,0.09090909090909091,69.45454545454545,1063,2.9,1,1,57,46-60,Very High Income,Inactive,6,Web,1,0,High-Value At-Risk
4937,1973,2n Cycle,Married,46094.0,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7,0,0,44,4,5,0.2,8.8,61,0.2,2,1,41,31-45,Mid Income,Inactive,6,Store,0,0,Family Customers
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1958,19,20,0.05,97.9,191,0.5,0,0,41,31-45,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,72,6,9,0.3333333333333333,8.0,251,0.7,2,1,59,46-60,Mid Income,Inactive,3,Web,0,0,Digital Shoppers
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,72,6,9,0.3333333333333333,8.0,251,0.7,2,1,59,46-60,Mid Income,Inactive,3,Web,0,0,Digital Shoppers
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,1380,23,24,0.041666666666666664,57.5,378,1.0,0,0,59,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,2524,28,29,0.034482758620689655,87.03448275862068,497,1.4,0,0,26,18-30,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,390,13,16,0.1875,24.375,541,1.5,0,0,65,60+,Low Income,Inactive,6,Web,0,0,Digital Shoppers
182,1946,PhD,Together,44124.0,0,1,2013-11-05,62,284,0,55,0,6,52,4,6,2,5,8,0,0,397,13,17,0.23529411764705882,23.352941176470587,396,1.1,1,1,68,60+,Mid Income,Inactive,4,Web,0,0,Digital Shoppers
1165,1958,PhD,Single,50729.0,1,1,2013-02-05,62,239,13,143,45,4,52,9,6,2,7,6,0,0,496,15,24,0.375,20.666666666666668,669,1.8,2,1,56,46-60,Mid Income,Inactive,6,Store,0,0,Bargain Hunters
5386,1953,Graduation,Together,94384.0,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,2302,18,18,0.0,127.88888888888889,612,1.7,0,0,61,60+,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
6024,1953,Graduation,Together,94384.0,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,2302,18,18,0.0,127.88888888888889,612,1.7,0,0,61,60+,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,209,8,11,0.2727272727272727,19.0,661,1.8,1,1,24,18-30,Low Income,Inactive,6,Web,0,0,Digital Shoppers
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,72,5,7,0.2857142857142857,10.285714285714286,678,1.9,1,1,29,18-30,Low Income,Inactive,5,Store,0,0,Bargain Hunters
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,170,7,10,0.3,17.0,686,1.9,2,1,63,60+,Low Income,Inactive,6,Store,0,0,Bargain Hunters
6001,1979,Graduation,Married,56775.0,0,1,2013-02-01,62,614,35,160,58,35,35,2,5,8,10,5,0,0,937,23,25,0.08,37.48,673,1.8,1,1,35,31-45,High Income,Inactive,6,Store,0,0,Family Customers
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,1,0,775,21,24,0.125,32.291666666666664,747,2.0,1,1,65,60+,High Income,Inactive,4,Web,0,0,Digital Shoppers
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,1401,20,21,0.047619047619047616,66.71428571428571,768,2.1,0,0,36,31-45,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,178,1,16,0.9375,11.125,809,2.2,0,0,23,18-30,Low Income,Inactive,6,Catalog,0,0,Catalog Shoppers
2926,1952,Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,1374,20,23,0.13043478260869565,59.73913043478261,835,2.3,1,1,62,60+,High Income,Inactive,4,Store,1,0,High-Value At-Risk
716,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,976,24,27,0.1111111111111111,36.148148148148145,198,0.5,1,1,65,60+,High Income,Inactive,4,Store,0,0,Family Customers
6544,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,976,24,27,0.1111111111111111,36.148148148148145,198,0.5,1,1,65,60+,High Income,Inactive,4,Store,0,0,Family Customers
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,10,3,4,0.25,2.5,257,0.7,1,1,41,31-45,Low Income,Inactive,3,Store,0,0,Bargain Hunters
5823,1970,PhD,Single,32303.0,0,1,2014-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0,39,5,7,0.2857142857142857,5.571428571428571,125,0.3,1,1,44,31-45,Low Income,Inactive,3,Store,0,0,Bargain Hunters
8375,1968,PhD,Married,55954.0,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,518,16,19,0.15789473684210525,27.263157894736842,278,0.8,1,1,46,46-60,High Income,Inactive,3,Web,0,0,Digital Shoppers
5723,1976,PhD,Together,49187.0,0,1,2014-11-01,63,81,1,31,2,1,0,1,1,1,5,2,0,0,116,7,8,0.125,14.5,35,0.1,1,1,38,31-45,Mid Income,Inactive,5,Store,0,0,Family Customers
5763,1972,Master,Together,49854.0,1,0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,380,13,18,0.2777777777777778,21.11111111111111,421,1.2,1,1,42,31-45,Mid Income,Inactive,5,Web,0,0,Digital Shoppers
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,1150,26,29,0.10344827586206896,39.6551724137931,418,1.1,1,1,36,31-45,High Income,Inactive,6,Web,1,0,High-Value At-Risk
3056,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,1150,26,29,0.10344827586206896,39.6551724137931,418,1.1,1,1,36,31-45,High Income,Inactive,6,Web,1,0,High-Value At-Risk
8442,1985,Master,Married,19510.0,2,0,2013-04-09,63,9,0,7,3,4,7,2,1,0,3,7,0,0,30,4,6,0.3333333333333333,5.0,606,1.7,2,1,29,18-30,Low Income,Inactive,5,Store,0,0,Bargain Hunters
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,0,259,11,12,0.08333333333333333,21.583333333333332,465,1.3,0,0,55,46-60,High Income,Inactive,5,Store,0,0,General Customers
10722,1973,Graduation,Together,55593.0,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,0,0,546,15,17,0.11764705882352941,32.11764705882353,472,1.3,1,1,41,31-45,High Income,Inactive,6,Web,0,0,Digital Shoppers
2406,1949,Graduation,Together,54591.0,0,1,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,519,16,19,0.15789473684210525,27.31578947368421,577,1.6,1,1,65,60+,High Income,Inactive,6,Store,0,0,Family Customers
7313,1949,2n Cycle,Widow,74859.0,0,0,2013-03-06,63,570,73,614,133,102,73,1,6,5,11,3,0,0,1565,22,23,0.043478260869565216,68.04347826086956,640,1.8,0,0,65,60+,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
2656,1971,Graduation,Divorced,40851.0,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,59,4,5,0.2,11.8,653,1.8,2,1,43,31-45,Mid Income,Inactive,5,Store,0,0,Family Customers
1993,1949,PhD,Married,58607.0,0,1,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,0,972,14,17,0.17647058823529413,57.1764705882353,713,2.0,1,1,65,60+,High Income,Inactive,3,Store,0,0,Family Customers
4136,1992,Basic,Single,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,119,7,11,0.36363636363636365,10.818181818181818,999,2.7,1,1,22,18-30,Low Income,Inactive,6,Web,0,0,Digital Shoppers
2928,1975,PhD,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,990,14,16,0.125,61.875,1059,2.9,1,1,39,31-45,High Income,Inactive,5,Store,0,0,Family Customers
2920,1975,PhD,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,990,14,16,0.125,61.875,1059,2.9,1,1,39,31-45,High Income,Inactive,5,Store,0,0,Family Customers
6661,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,1174,27,32,0.15625,36.6875,728,2.0,1,1,40,31-45,High Income,Inactive,6,Store,1,0,High-Value At-Risk
5462,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,1174,27,32,0.15625,36.6875,728,2.0,1,1,40,31-45,High Income,Inactive,6,Store,1,0,High-Value At-Risk
10897,1974,Graduation,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,1174,27,32,0.15625,36.6875,728,2.0,1,1,40,31-45,High Income,Inactive,6,Store,1,0,High-Value At-Risk
10542,1968,PhD,Married,36778.0,1,1,2012-05-08,63,29,4,34,2,4,4,3,3,0,3,9,0,0,77,6,9,0.3333333333333333,8.555555555555555,942,2.6,2,1,46,46-60,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
5756,1983,Graduation,Together,39453.0,1,0,2014-03-04,64,46,0,7,0,0,2,2,2,0,3,6,0,0,55,5,7,0.2857142857142857,7.857142857142857,277,0.8,1,1,31,31-45,Mid Income,Inactive,3,Store,0,0,Bargain Hunters
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,244,10,13,0.23076923076923078,18.76923076923077,411,1.1,1,1,45,31-45,Mid Income,Inactive,6,Store,0,0,Family Customers
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,93,6,8,0.25,11.625,463,1.3,1,1,49,46-60,Mid Income,Inactive,3,Store,0,0,Bargain Hunters
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,1,0,1536,12,13,0.07692307692307693,118.15384615384616,466,1.3,0,0,49,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,1231,17,18,0.05555555555555555,68.38888888888889,473,1.3,0,0,59,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,1084,16,17,0.058823529411764705,63.76470588235294,476,1.3,0,0,57,46-60,High Income,Inactive,5,Store,1,0,High-Value At-Risk
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,405,13,18,0.2777777777777778,22.5,478,1.3,1,1,39,31-45,High Income,Inactive,6,Store,0,0,Bargain Hunters
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,595,16,23,0.30434782608695654,25.869565217391305,524,1.4,2,1,43,31-45,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,562,16,20,0.2,28.1,527,1.4,1,1,49,46-60,High Income,Inactive,5,Web,0,0,Digital Shoppers
5125,1960,Graduation,Married,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,1348,25,26,0.038461538461538464,51.84615384615385,568,1.6,0,0,54,46-60,Very High Income,Inactive,5,Store,1,0,High-Value At-Risk
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,908,21,22,0.045454545454545456,41.27272727272727,594,1.6,1,1,46,46-60,High Income,Inactive,6,Web,0,0,Digital Shoppers
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,908,21,22,0.045454545454545456,41.27272727272727,594,1.6,1,1,46,46-60,High Income,Inactive,6,Web,0,0,Digital Shoppers
